anonID,fixture_id,team_id,id,period_name,period_tags,rd,position_fb,position_5,position_6,position,total_duration,total_distance,hmld_gen_2,accelerations_total_number,total_acceleration_load,hsr_distance_5m_s,maul,ball_carry,collision,defensive_breakdown,defensive_scrum,offensive_scrum,tackle,offensive_breakdown,attacker,total_scrums,total_breakdowns,turnaround,SYNTH_vhsr_srw,SYNTH_sprints_5m_s,SYNTH_acceleration_density,SYNTH_velocity_b4_average_effort_distance_gen2,SYNTH_velocity_b4_maximum_effort_distance_gen2,SYNTH_total_contact_involvements,SYNTH_scrum_count,SYNTH_spmld_m,SYNTH_contact_involvement_total_count
37e32b72,fix_jnEuDxfG,team_sEVfiR,3,First Half,Game - Starter,rd4,Back,Outside Backs,Outside Backs,Back Three,00:43:33,3259.4043,408.72,13,963.24217,261.24,0,6,1,0,0,0,3,2,1,0,2,7 days,5.27,3,0.35646,8.50267,12.47998,15,2,26.39,4
37e32b72,fix_jnEuDxfG,team_sEVfiR,3,Second Half,Game - Starter,rd4,Back,Outside Backs,Outside Backs,Back Three,00:47:54,3092.05518,332.78,14,890.59277,223.15001,0,5,0,1,0,0,5,5,1,0,6,7 days,9.28,1,0.302895,23.65052,26.40283,17,0,10.87,9
37e32b72,fix_jnEuDxfG,team_sEVfiR,3,Match Total,Game - Starter,rd4,Back,Outside Backs,Outside Backs,Back Three,01:31:27,6351.45948,741.5,27,1853.83494,484.39001,0,11,1,1,0,0,8,7,2,0,8,7 days,182.18,42,0.39653,14.998435,53.96484,35,0,394.49999,20
37e32b72,fix_jnEuDxfG,team_sEVfiR,4,First Half,Game - Starter,rd4,Forward,Locks,Locks,Second Row,00:43:33,2601.96826,42.81,2,812.08885,0,1,1,0,0,6,9,1,11,2,15,11,7 days,58.1,6,0.29565,19.21289,32.51074,13,0,81.35,7
37e32b72,fix_jnEuDxfG,team_sEVfiR,4,Second Half,Game - Starter,rd4,Forward,Locks,Locks,Second Row,00:47:54,2406.6731,52.41,4,758.56934,0,2,1,0,0,8,7,2,9,2,15,9,7 days,123.6,28,0.4372,12.552095,34.19495,34,0,236.52,23
37e32b72,fix_jnEuDxfG,team_sEVfiR,4,Match Total,Game - Starter,rd4,Forward,Locks,Locks,Second Row,01:31:27,5008.64136,95.22,6,1570.65819,0,3,2,0,0,14,16,3,20,4,30,20,7 days,63.31,11,0.39966,17.19908,43.78101,19,0,137.95,12
37e32b72,fix_jnEuDxfG,team_sEVfiR,6,First Half,Game - Starter,rd4,Back,Outside Backs,Outside Backs,Back Three,00:43:33,3018.39453,558.56,30,1019.31939,414.30999,1,5,0,2,0,0,11,3,0,0,5,7 days,22.61,8,0.38247,10.55843,23.37402,16,0,78.17,13
37e32b72,fix_jnEuDxfG,team_sEVfiR,6,Second Half,Game - Starter,rd4,Back,Outside Backs,Outside Backs,Back Three,00:47:54,3016.38013,443.85001,34,1032.59326,212.81,0,4,0,3,0,0,12,3,0,0,6,7 days,0,0,0.29603,0,0,26,10,12.84,12
37e32b72,fix_jnEuDxfG,team_sEVfiR,6,Match Total,Game - Starter,rd4,Back,Outside Backs,Outside Backs,Back Three,01:31:27,6034.77466,1002.41001,64,2051.91265,627.11999,1,9,0,5,0,0,23,6,0,0,11,7 days,15.17,9,0.31762,9.75703,18.89795,23,8,52.9,9
37e32b72,fix_jnEuDxfG,team_sEVfiR,7,Second Half,Game - Sub,rd4,Back,Inside Backs,Scrum Halve,Halves,00:13:26,849.4248,119.27,5,318.29173,64.92,0,0,1,1,0,0,1,0,0,0,1,7 days,3.42,5,0.4205,8.50267,16.40894,10,0,58.04,6
37e32b72,fix_jnEuDxfG,team_sEVfiR,7,Match Total,Game - Sub,rd4,Back,Inside Backs,Scrum Halve,Halves,00:13:26,849.4248,119.27,5,318.29173,64.92,0,0,1,1,0,0,1,0,0,0,1,7 days,30.33,7,0.32704,12.254615,25.41907,15,0,43.55,9
37e32b72,fix_jnEuDxfG,team_sEVfiR,9,Second Half,Game - Sub,rd4,Forward,Back Row,Back Row,Back Row,00:16:49,1051.45435,126.91,8,406.61268,54.27,1,2,0,1,2,4,3,2,1,6,3,7 days,0,2,0.27591,1.741985,2.41699,20,7,3.89,5
37e32b72,fix_jnEuDxfG,team_sEVfiR,9,Match Total,Game - Sub,rd4,Forward,Back Row,Back Row,Back Row,00:16:49,1051.45435,126.91,8,406.61268,54.27,1,2,0,1,2,4,3,2,1,6,3,7 days,90.34,6,0.33237,18.32902,47.81104,8,0,96.2,3
37e32b72,fix_jnEuDxfG,team_sEVfiR,15,First Half,Game - Starter,rd4,Back,Inside Backs,Inside Backs,Halves,00:43:33,3037.98218,387.76999,16,1041.8199,170.73,0,2,5,1,0,0,3,2,0,0,3,7 days,69.3,15,0.39138,14.041,60.19922,40,0,105.45,20
37e32b72,fix_jnEuDxfG,team_sEVfiR,15,Second Half,Game - Starter,rd4,Back,Inside Backs,Inside Backs,Halves,00:47:54,3256.50562,312.54999,15,1051.98909,158.65,0,4,0,0,0,0,1,2,0,0,2,7 days,0,0,0.29854,0,0,17,9,9.88,6
37e32b72,fix_jnEuDxfG,team_sEVfiR,15,Match Total,Game - Starter,rd4,Back,Inside Backs,Inside Backs,Halves,01:31:27,6294.4878,700.31998,31,2093.80899,329.38,0,6,5,1,0,0,4,4,0,0,5,7 days,30.2,3,0.363015,25.164,51.62109,28,5,34.73,9
37e32b72,fix_jnEuDxfG,team_sEVfiR,18,First Half,Game - Starter,rd4,Back,Outside Backs,Outside Backs,Centres,00:43:33,3160.36572,423.14999,29,1066.91543,238.18,0,3,1,2,0,0,8,8,3,0,10,7 days,20.09,15,0.434965,22.08945,51.62109,17,0,129.59,14
37e32b72,fix_jnEuDxfG,team_sEVfiR,18,Second Half,Game - Starter,rd4,Back,Outside Backs,Outside Backs,Centres,00:47:54,3030.71045,449.29001,33,1087.30103,304.96001,0,3,0,1,0,0,9,4,1,0,5,7 days,57.58,6,0.33269,19.21289,30.09204,15,2,96.2,9
37e32b72,fix_jnEuDxfG,team_sEVfiR,18,Match Total,Game - Starter,rd4,Back,Outside Backs,Outside Backs,Centres,01:31:27,6191.07617,872.44,62,2154.21646,543.14001,0,6,1,3,0,0,17,12,4,0,15,7 days,0,4,0.3349,10.48425,21.341,50,14,52.74,21
37e32b72,fix_jnEuDxfG,team_sEVfiR,19,First Half,Game - Starter,rd4,Forward,Front Row,Front Row,Front Row,00:43:33,2255.10376,23.36,1,714.07876,0,1,2,0,0,6,9,5,3,1,15,3,7 days,0,4,0.29796,11.3105,15.81104,37,12,51.48,10
37e32b72,fix_jnEuDxfG,team_sEVfiR,19,Second Half,Game - Sub,rd4,Forward,Front Row,Front Row,Front Row,00:07:29,429.5181,17.08,3,136.35547,0,0,1,0,0,2,1,0,0,2,3,0,7 days,25.82,10,0.284845,12.10341,43.58301,57,15,87.97,22
37e32b72,fix_jnEuDxfG,team_sEVfiR,19,Match Total,Game - Starter,rd4,Forward,Front Row,Front Row,Front Row,00:51:02,2684.62186,40.44,4,850.43423,0,1,3,0,0,8,10,5,3,3,18,3,7 days,37.9,8,0.3062,22.735,32.51074,28,11,88.42,17
37e32b72,fix_jnEuDxfG,team_sEVfiR,20,Second Half,Game - Starter,rd4,Forward,Front Row,Front Row,Front Row,00:47:54,2446.71021,50.84,1,789.29984,0,2,3,1,1,6,6,7,8,2,12,9,7 days,0,1,0.27593,4.505,6.15002,44,12,6.64,14
37e32b72,fix_jnEuDxfG,team_sEVfiR,20,Match Total,Game - Sub,rd4,Forward,Front Row,Front Row,Front Row,00:47:54,2446.71021,50.84,1,789.29984,0,2,3,1,1,6,6,7,8,2,12,9,7 days,109.34,18,0.37118,15.36452,53.96484,6,0,164.46,4
37e32b72,fix_jnEuDxfG,team_sEVfiR,22,First Half,Game - Starter,rd4,Back,Outside Backs,Outside Backs,Back Three,00:43:33,3149.60083,552.34998,29,1061.59716,380.97999,0,6,3,0,0,0,5,7,1,0,7,7 days,27.72,11,0.31282,13.71259,30.07715,45,6,104.05,29
37e32b72,fix_jnEuDxfG,team_sEVfiR,22,Second Half,Game - Starter,rd4,Back,Outside Backs,Outside Backs,Back Three,00:34:09,2077.88745,234.75,12,682.00208,117.52,0,4,0,0,0,0,2,2,1,0,2,7 days,0,1,0.3491,17.761,17.761,22,0,23.37,9
37e32b72,fix_jnEuDxfG,team_sEVfiR,22,Match Total,Game - Starter,rd4,Back,Outside Backs,Outside Backs,Back Three,01:17:42,5227.48828,787.09998,41,1743.59924,498.49999,0,10,3,0,0,0,7,9,2,0,9,7 days,7.79,7,0.34306,10.86001,24.79614,19,0,57.57,9
37e32b72,fix_jnEuDxfG,team_sEVfiR,23,Second Half,Game - Sub,rd4,Forward,Locks,Locks,Second Row,00:13:18,853.92548,105.77,7,336.8105,25.07,2,1,0,1,2,3,4,1,0,5,2,7 days,25.93,4,0.34406,16.6825,48.48608,28,10,36.54,17
37e32b72,fix_jnEuDxfG,team_sEVfiR,23,Match Total,Game - Sub,rd4,Forward,Locks,Locks,Second Row,00:13:18,853.92548,105.77,7,336.8105,25.07,2,1,0,1,2,3,4,1,0,5,2,7 days,0,2,0.34577,4.51099,6.23999,45,9,23.15,16
37e32b72,fix_jnEuDxfG,team_sEVfiR,25,First Half,Game - Starter,rd4,Forward,Locks,Locks,Second Row,00:43:33,2623.83862,76.5,10,830.62145,6.56,1,1,0,1,6,9,3,6,2,15,7,7 days,0,1,0.36482,7.13794,10.28662,69,11,40.59,8
37e32b72,fix_jnEuDxfG,team_sEVfiR,25,Second Half,Game - Starter,rd4,Forward,Locks,Locks,Second Row,00:34:09,1744.93115,59.91,2,592.22247,16.7,0,3,0,1,6,4,3,7,0,10,8,7 days,274.62,23,0.329475,24.22613,57.12805,28,0,192.86,19
37e32b72,fix_jnEuDxfG,team_sEVfiR,25,Match Total,Game - Starter,rd4,Forward,Locks,Locks,Second Row,01:17:42,4368.76977,136.41,12,1422.84392,23.26,1,4,0,2,12,13,6,13,2,25,15,7 days,0,3,0.39449,11.47868,27.72705,45,9,33.39,22
37e32b72,fix_jnEuDxfG,team_sEVfiR,26,Second Half,Game - Sub,rd4,Back,Inside Backs,Inside Backs,Centres,00:35:02,1983.61377,150.99001,14,708.45787,67.57,0,4,0,2,0,0,8,3,2,0,5,7 days,0,1,0.34092,14.448,15.81104,22,5,18.68,10
37e32b72,fix_jnEuDxfG,team_sEVfiR,26,Match Total,Game - Sub,rd4,Back,Inside Backs,Inside Backs,Centres,00:35:02,1983.61377,150.99001,14,708.45787,67.57,0,4,0,2,0,0,8,3,2,0,5,7 days,4.58,2,0.34461,4.51099,5.51001,37,14,20.11,15
37e32b72,fix_jnEuDxfG,team_sEVfiR,28,First Half,Game - Starter,rd4,Back,Inside Backs,Scrum Halve,Halves,00:43:33,3061.23779,403.70999,22,995.18716,218.2,0,3,2,0,0,0,8,2,0,0,2,7 days,5.98,6,0.40117,8.50267,15.626,24,1,56.76,7
37e32b72,fix_jnEuDxfG,team_sEVfiR,28,Second Half,Game - Starter,rd4,Back,Inside Backs,Scrum Halve,Halves,00:47:54,3128.62622,359.78,18,962.51523,192.8,0,5,0,0,0,0,5,4,1,0,4,7 days,0,0,0.28624,0,0,30,14,10.34,8
37e32b72,fix_jnEuDxfG,team_sEVfiR,28,Match Total,Game - Starter,rd4,Back,Inside Backs,Scrum Halve,Halves,01:31:27,6189.86401,763.48999,40,1957.70239,411,0,8,2,0,0,0,13,6,1,0,6,7 days,0,0,0.2639,0,0,36,12,2.68,11
37e32b72,fix_jnEuDxfG,team_sEVfiR,31,First Half,Game - Starter,rd4,Forward,Back Row,Back Row,Back Row,00:43:33,2638.37134,134.31,14,917.40149,27.62,2,6,3,0,6,9,9,3,0,15,3,7 days,161.56,33,0.33918,16.91139,45.67401,21,0,285.91,12
37e32b72,fix_jnEuDxfG,team_sEVfiR,31,Second Half,Game - Starter,rd4,Forward,Back Row,Back Row,Back Row,00:12:40,746.62604,25.5,2,227.07228,0,0,1,0,0,4,1,0,1,0,5,1,7 days,274.62,21,0.31847,17.62403,48.66901,13,0,190.92,11
37e32b72,fix_jnEuDxfG,team_sEVfiR,31,Match Total,Game - Starter,rd4,Forward,Back Row,Back Row,Back Row,00:56:13,3384.99738,159.81,16,1144.47377,27.62,2,7,3,0,10,10,9,4,0,20,4,7 days,0,0,0.34273,0,0,8,2,8,1
37e32b72,fix_jnEuDxfG,team_sEVfiR,32,First Half,Game - Starter,rd4,Forward,Back Row,Back Row,Back Row,00:43:33,2635.26147,135.8,10,905.60251,23.74,1,4,0,2,6,9,7,5,1,15,7,7 days,4.58,2,0.34461,8.410255,13.22583,11,0,27.04,5
37e32b72,fix_jnEuDxfG,team_sEVfiR,32,Second Half,Game - Starter,rd4,Forward,Back Row,Back Row,Back Row,00:47:54,2787.15747,142.10001,9,903.26974,15.51,1,2,1,2,8,7,11,7,0,15,9,7 days,59.58,19,0.38937,12.958395,47.81396,30,0,181.77,17
37e32b72,fix_jnEuDxfG,team_sEVfiR,32,Match Total,Game - Starter,rd4,Forward,Back Row,Back Row,Back Row,01:31:27,5422.41894,277.90001,19,1808.87225,39.25,2,6,1,4,14,16,18,12,1,30,16,7 days,0,3,0.34833,14.21899,21.02002,12,0,38.72,8
37e32b72,fix_jnEuDxfG,team_sEVfiR,38,Second Half,Game - Sub,rd4,Forward,Front Row,Front Row,Front Row,00:23:47,1113.66992,40.65,2,393.72605,10.53,2,0,1,1,2,5,4,4,0,7,5,7 days,0,0,0.2831,0,0,27,11,6.75,13
37e32b72,fix_jnEuDxfG,team_sEVfiR,38,Match Total,Game - Sub,rd4,Forward,Front Row,Front Row,Front Row,00:23:47,1113.66992,40.65,2,393.72605,10.53,2,0,1,1,2,5,4,4,0,7,5,7 days,79.49,23,0.379765,13.50531,71.10498,20,0,159.75,12
37e32b72,fix_jnEuDxfG,team_sEVfiR,39,First Half,Game - Starter,rd4,Back,Inside Backs,Inside Backs,Centres,00:43:33,2776.22119,273.45999,18,903.03022,131.95,0,9,2,2,0,0,11,2,2,0,4,7 days,13.47,4,0.33704,11.901,29.91895,15,5,51.48,5
37e32b72,fix_jnEuDxfG,team_sEVfiR,39,Second Half,Game - Starter,rd4,Back,Inside Backs,Inside Backs,Centres,00:26:38,1547.5542,103.95,7,500.08398,22.6,0,3,0,0,2,2,1,3,1,4,3,7 days,0,0,0.27904,0,0,14,7,3.89,7
37e32b72,fix_jnEuDxfG,team_sEVfiR,39,Match Total,Game - Starter,rd4,Back,Inside Backs,Inside Backs,Centres,01:10:11,4323.77539,377.40999,25,1403.1142,154.55,0,12,2,2,2,2,12,5,3,4,7,7 days,36.25,8,0.318955,13.244475,39.96216,65,21,83.47,19
37e32b72,fix_jnEuDxfG,team_sEVfiR,40,First Half,Game - Starter,rd4,Forward,Back Row,Back Row,Back Row,00:43:33,2583.66064,159.97,8,930.78755,20.8,1,3,0,2,6,9,3,6,3,15,8,7 days,0,0,0.27904,0,0,1,1,4.31,1
37e32b72,fix_jnEuDxfG,team_sEVfiR,40,Second Half,Game - Starter,rd4,Forward,Back Row,Back Row,Back Row,00:47:54,2651.14258,160.13,15,952.28201,10.74,0,5,2,2,8,7,7,4,1,15,6,7 days,89.06,26,0.357805,13.40085,41.21802,14,0,171.05,7
37e32b72,fix_jnEuDxfG,team_sEVfiR,40,Match Total,Game - Starter,rd4,Forward,Back Row,Back Row,Back Row,01:31:27,5234.80322,320.1,23,1883.06956,31.54,1,8,2,4,14,16,10,10,4,30,14,7 days,0,5,0.29796,10.58106,29.23999,9,3,41.59,3
37e32b72,fix_jnEuDxfG,team_sEVfiR,41,First Half,Game - Starter,rd4,Forward,Front Row,Front Row,Front Row,00:43:33,2539.22461,239.03,20,891.40972,70,2,2,2,2,6,9,8,7,3,15,9,7 days,95.31,19,0.36508,13.9848,58.50696,19,0,174.91,13
37e32b72,fix_jnEuDxfG,team_sEVfiR,41,Second Half,Game - Starter,rd4,Forward,Front Row,Front Row,Front Row,00:47:54,2397.27319,190.14999,12,828.42792,86.64,1,2,0,0,8,7,8,6,1,15,6,7 days,308.21,33,0.34688,15.662125,45.67401,21,0,285.91,12
37e32b72,fix_jnEuDxfG,team_sEVfiR,41,Match Total,Game - Starter,rd4,Forward,Front Row,Front Row,Front Row,01:31:27,4936.4978,429.17999,32,1719.83764,156.64,3,4,2,2,14,16,16,13,4,30,15,7 days,0,4,0.31293,6.65299,12.18188,36,10,49.9,14
5e44c1af,fix_bCVDFjyc,team_iBzzBL,1,Second Half,Game - Starter,rd5,Forward,Front Row,Front Row,Front Row,00:43:03,2204.91162,33.81,4,704.77343,0,7,0,0,2,3,1,5,2,0,4,4,7 days,45.53,19,0.381085,9.18947,39.5321,18,0,169.95,11
5e44c1af,fix_bCVDFjyc,team_iBzzBL,1,Match Total,Game - Sub,rd5,Forward,Front Row,Front Row,Front Row,00:43:03,2204.91162,33.81,4,704.77343,0,7,0,0,2,3,1,5,2,0,4,4,7 days,0,0,0.28624,0,0,13,3,3.48,8
5e44c1af,fix_bCVDFjyc,team_iBzzBL,3,First Half,Game - Starter,rd5,Back,Outside Backs,Outside Backs,Back Three,00:43:50,2911.18921,225.60001,7,767.17429,186.09,0,2,1,0,0,0,1,2,0,0,2,7 days,20.09,15,0.42514,19.055885,51.62109,12,0,105.24,7
5e44c1af,fix_bCVDFjyc,team_iBzzBL,3,Second Half,Game - Starter,rd5,Back,Outside Backs,Outside Backs,Back Three,00:43:03,2752.65674,239.64999,12,763.83669,152.43,0,1,0,3,0,0,3,2,0,0,5,7 days,0,0,0.31624,0,0,24,8,3.89,8
5e44c1af,fix_bCVDFjyc,team_iBzzBL,3,Match Total,Game - Starter,rd5,Back,Outside Backs,Outside Backs,Back Three,01:26:53,5663.84595,465.25,19,1531.01098,338.52,0,3,1,3,0,0,4,4,0,0,7,7 days,38.4,14,0.382945,15.86692,51.7489,13,3,100.94,9
5e44c1af,fix_bCVDFjyc,team_iBzzBL,4,First Half,Game - Starter,rd5,Forward,Locks,Locks,Second Row,00:43:50,2878.38501,55.76,4,810.611,22.6,6,2,0,0,2,3,4,8,1,5,8,7 days,520.51001,33,0.34082,14.472045,60.38086,27,0,247.8,13
5e44c1af,fix_bCVDFjyc,team_iBzzBL,4,Second Half,Game - Starter,rd5,Forward,Locks,Locks,Second Row,00:43:03,2268.09155,44.28,3,769.01903,0,8,0,0,0,6,2,2,6,1,8,6,7 days,41.62,15,0.33402,12.488835,40.38696,29,0,129.76,21
5e44c1af,fix_bCVDFjyc,team_iBzzBL,4,Match Total,Game - Starter,rd5,Forward,Locks,Locks,Second Row,01:26:53,5146.47656,100.04,7,1579.63003,22.6,14,2,0,0,8,5,6,14,2,13,14,7 days,90.59,14,0.42491,16.07424,60.19922,17,0,134.06,13
5e44c1af,fix_bCVDFjyc,team_iBzzBL,6,First Half,Game - Starter,rd5,Back,Outside Backs,Outside Backs,Back Three,00:43:50,3066.26685,517.29999,30,995.32137,409.83,0,4,0,3,0,0,7,3,0,0,6,7 days,90.27,14,0.39734,16.49156,31.99902,17,0,133.02,12
5e44c1af,fix_bCVDFjyc,team_iBzzBL,6,Second Half,Game - Starter,rd5,Back,Outside Backs,Outside Backs,Back Three,00:43:03,2675.20605,442.56,20,822.7939,402.16,0,0,0,0,0,0,2,2,0,0,2,7 days,0,0,0.2363,0,0,12,3,0.55,8
5e44c1af,fix_bCVDFjyc,team_iBzzBL,6,Match Total,Game - Starter,rd5,Back,Outside Backs,Outside Backs,Back Three,01:26:53,5741.4729,959.85999,50,1818.11527,811.99,0,4,0,3,0,0,9,5,0,0,8,7 days,109.34,25,0.357805,14.928015,60.38086,30,0,185.07,20
5e44c1af,fix_bCVDFjyc,team_iBzzBL,9,First Half,Game - Starter,rd5,Back,Outside Backs,Outside Backs,Back Three,00:43:50,2856.28882,409.69,19,953.79055,282.58001,0,2,0,0,0,0,2,4,0,0,4,7 days,2.91,9,0.33562,14.26445,41.21802,33,0,85.57,24
5e44c1af,fix_bCVDFjyc,team_iBzzBL,9,Second Half,Game - Starter,rd5,Back,Outside Backs,Outside Backs,Back Three,00:33:46,1909.36609,205.87,10,671.17346,124.5,0,0,0,1,0,0,5,3,0,0,4,7 days,14.85,8,0.305475,10.12307,43.58301,36,7,88.42,17
5e44c1af,fix_bCVDFjyc,team_iBzzBL,9,Match Total,Game - Starter,rd5,Back,Outside Backs,Outside Backs,Back Three,01:17:36,4765.65491,615.56,29,1624.96401,407.08001,0,2,0,1,0,0,7,7,0,0,8,7 days,0,0,0.34951,0,0,43,7,10.09,17
5e44c1af,fix_bCVDFjyc,team_iBzzBL,14,Second Half,Game - Sub,rd5,Forward,Front Row,Front Row,Front Row,00:14:56,739.82428,13.64,0,234.89089,0,1,0,0,0,3,2,4,0,0,5,0,≥ 10,6.58,6,0.423,10.028605,28.2002,43,6,113.44,22
5e44c1af,fix_bCVDFjyc,team_iBzzBL,14,Match Total,Game - Sub,rd5,Forward,Front Row,Front Row,Front Row,00:14:56,739.82428,13.64,0,234.89089,0,1,0,0,0,3,2,4,0,0,5,0,≥ 10,33.35,7,0.30269,13.255175,40.23193,40,12,113.44,16
5e44c1af,fix_bCVDFjyc,team_iBzzBL,15,First Half,Game - Starter,rd5,Back,Inside Backs,Inside Backs,Halves,00:43:50,3331.67139,272.67999,11,988.38367,145.51,0,4,0,0,0,0,0,2,0,0,2,7 days,42.05,8,0.30828,11.8525,24.60181,69,21,58.37,22
5e44c1af,fix_bCVDFjyc,team_iBzzBL,15,Second Half,Game - Starter,rd5,Back,Inside Backs,Inside Backs,Halves,00:43:03,2929.9856,240.59,11,868.34126,180.28,0,4,0,0,0,0,1,0,0,0,0,7 days,109.22,23,0.370465,15.78794,40.23193,51,0,210.49,32
5e44c1af,fix_bCVDFjyc,team_iBzzBL,15,Match Total,Game - Starter,rd5,Back,Inside Backs,Inside Backs,Halves,01:26:53,6261.65699,513.26999,22,1856.72493,325.79,0,8,0,0,0,0,1,2,0,0,2,7 days,0,3,0.331505,7.71245,7.592,24,7,25.36,9
5e44c1af,fix_bCVDFjyc,team_iBzzBL,18,First Half,Game - Starter,rd5,Back,Outside Backs,Outside Backs,Centres,00:43:50,3153.3396,351.22,15,953.04448,293.21,0,3,2,3,0,0,7,8,0,0,11,7 days,1.14,1,0.26581,9.09509,9.09509,2,0,10.62,0
5e44c1af,fix_bCVDFjyc,team_iBzzBL,18,Second Half,Game - Starter,rd5,Back,Outside Backs,Outside Backs,Centres,00:43:03,2667.66992,325.82999,15,886.67461,257.55,1,0,0,0,0,0,4,2,1,0,2,7 days,96.83,20,0.39384,13.150405,47.24487,23,0,191.55,14
5e44c1af,fix_bCVDFjyc,team_iBzzBL,18,Match Total,Game - Starter,rd5,Back,Outside Backs,Outside Backs,Centres,01:26:53,5821.00952,677.04999,30,1839.71909,550.76,1,3,2,3,0,0,11,10,1,0,13,7 days,169.53,28,0.324575,14.510185,51.30615,44,0,330.76,25
5e44c1af,fix_bCVDFjyc,team_iBzzBL,19,Second Half,Game - Sub,rd5,Forward,Front Row,Front Row,Front Row,00:17:41,916.5022,13.38,0,250.71,0,4,0,0,0,4,2,1,2,0,6,2,7 days,0,0,0.29766,0,0,28,5,6.88,20
5e44c1af,fix_bCVDFjyc,team_iBzzBL,19,Match Total,Game - Sub,rd5,Forward,Front Row,Front Row,Front Row,00:17:41,916.5022,13.38,0,250.71,0,4,0,0,0,4,2,1,2,0,6,2,7 days,42.06,8,0.3361,13.244475,40.23193,54,16,87.43,23
5e44c1af,fix_bCVDFjyc,team_iBzzBL,20,First Half,Game - Starter,rd5,Forward,Front Row,Front Row,Front Row,00:43:50,2753.79614,66.12,5,855.04369,0,6,5,1,2,2,3,6,3,2,5,5,7 days,0,3,0.2598,14.45996,23.94202,51,14,37.26,18
5e44c1af,fix_bCVDFjyc,team_iBzzBL,20,Second Half,Game - Starter,rd5,Forward,Front Row,Front Row,Front Row,00:14:52,854.54254,19.13,0,327.53818,0,2,2,0,2,2,0,4,1,0,2,3,7 days,0,2,0.30981,8.14341,11.49097,39,11,28.35,17
5e44c1af,fix_bCVDFjyc,team_iBzzBL,20,Match Total,Game - Starter,rd5,Forward,Front Row,Front Row,Front Row,00:58:42,3608.33868,85.25,5,1182.58187,0,8,7,1,4,4,3,10,4,2,7,8,7 days,155.84,12,0.40616,21.32427,49.30298,18,0,117.94,12
5e44c1af,fix_bCVDFjyc,team_iBzzBL,25,First Half,Game - Starter,rd5,Forward,Locks,Locks,Second Row,00:43:50,2818.2959,105.24,8,914.84286,14.99,6,3,0,1,2,3,7,10,1,5,11,7 days,0,1,0.27927,2.43994,4.505,16,5,8.04,6
5e44c1af,fix_bCVDFjyc,team_iBzzBL,25,Second Half,Game - Starter,rd5,Forward,Locks,Locks,Second Row,00:22:03,1239.02197,18.76,1,417.10327,0,3,1,0,0,2,0,2,3,0,2,3,7 days,0,2,0.33028,2.25347,2.43994,44,10,1.15,17
5e44c1af,fix_bCVDFjyc,team_iBzzBL,25,Match Total,Game - Starter,rd5,Forward,Locks,Locks,Second Row,01:05:53,4057.31787,124,9,1331.94613,14.99,9,4,0,1,4,3,9,13,1,7,14,7 days,77.81,8,0.38871,17.19908,62.34009,48,0,132.75,22
5e44c1af,fix_bCVDFjyc,team_iBzzBL,26,First Half,Game - Starter,rd5,Back,Inside Backs,Inside Backs,Centres,00:43:50,2898.07617,152.23,13,898.59852,49.55,0,2,1,1,0,0,3,10,2,0,11,7 days,0,3,0.34833,6.12955,5.54498,17,2,31.55,4
5e44c1af,fix_bCVDFjyc,team_iBzzBL,26,Second Half,Game - Starter,rd5,Back,Inside Backs,Inside Backs,Centres,00:36:28,2112.67383,132.89,6,656.35216,54.27,0,4,0,2,0,0,1,3,0,0,5,7 days,6.58,3,0.27349,4.78754,6.01099,43,14,43.35,13
5e44c1af,fix_bCVDFjyc,team_iBzzBL,26,Match Total,Game - Starter,rd5,Back,Inside Backs,Inside Backs,Centres,01:20:18,5010.75,285.12,19,1554.95068,103.82,0,6,1,3,0,0,4,13,2,0,16,7 days,1.8,3,0.4034,17.033935,25.58105,32,0,23.57,17
5e44c1af,fix_bCVDFjyc,team_iBzzBL,28,First Half,Game - Starter,rd5,Back,Inside Backs,Scrum Halve,Halves,00:43:50,3145.16919,351.85001,20,981.95109,261.35,0,4,0,0,0,0,7,5,0,0,5,7 days,53.55,27,0.33402,13.6723,35.37891,15,0,248.49,8
5e44c1af,fix_bCVDFjyc,team_iBzzBL,28,Second Half,Game - Starter,rd5,Back,Inside Backs,Scrum Halve,Halves,00:32:56,2154.72314,294.31,18,733.46052,201.81,1,2,2,0,0,0,11,0,1,0,0,7 days,7.58,4,0.40117,12.14596,17.44092,3,0,25.88,2
5e44c1af,fix_bCVDFjyc,team_iBzzBL,28,Match Total,Game - Starter,rd5,Back,Inside Backs,Scrum Halve,Halves,01:16:46,5299.89233,646.16001,38,1715.41161,463.16,1,6,2,0,0,0,18,5,1,0,5,7 days,12.74,1,0.302895,23.28144,27.037,27,8,8.1,11
5e44c1af,fix_bCVDFjyc,team_iBzzBL,29,Second Half,Game - Sub,rd5,Back,Outside Backs,Outside Backs,Back Three,00:10:05,805.229,153.62,5,222.36086,141,0,0,0,0,0,0,2,0,0,0,0,≥ 10,100.29,13,0.36853,19.45217,34.52808,6,0,134.06,4
5e44c1af,fix_bCVDFjyc,team_iBzzBL,29,Match Total,Game - Sub,rd5,Back,Outside Backs,Outside Backs,Back Three,00:10:05,805.229,153.62,5,222.36086,141,0,0,0,0,0,0,2,0,0,0,0,≥ 10,122.77,13,0.4372,15.34807,43.15088,18,0,160.18,12
