anonID,fixture_id,team_id,id,period_name,period_tags,rd,start_time,position_fb,position_5,position_6,position,total_duration,total_distance,hmld_gen_2,accelerations_total_number,total_acceleration_load,hsr_distance_5m_s,game_start_time,end_time,ball_carry,defensive_breakdown,tackle,offensive_breakdown,collision,attacker,maul,na,defensive_scrum,offensive_scrum,bip,bop,half,bip_bin,bop_bin,wr_ratio,w_r,wr_bin,bip_sec,bop_sec,turnaround,total_scrums,total_breakdowns,SYNTH_spmld_m,SYNTH_acceleration_density,SYNTH_contact_involvement_total_count,SYNTH_scrum_count,SYNTH_sprints_5m_s,SYNTH_velocity_b4_average_effort_distance_gen2,SYNTH_velocity_b4_maximum_effort_distance_gen2,SYNTH_vhsr_srw,SYNTH_total_contact_involvements
f802acac,fix_0c9LdXTf,team_iBzzBL,39,BIP,Game - Starter,rd1,17:48:35,Forward,Back Row,Back Row,Back Row,00:00:18,23.13079,0,0,9.07936,0,17:05:13,17:48:53,0,0,0,0,0,0,0,0,0,0,00:00:18,00:00:29,First Half,16-30,16-30,1.611111111,01:01.6,1:1.5-2,18,29,7 days,0,0,0,0.421,0,0,1,6.65088,6.69302,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,36,BIP,Game - Starter,rd1,17:48:35,Back,Inside Backs,Inside Backs,Centres,00:00:18,37.05986,6.95,0,10.29265,5.46,17:05:13,17:48:53,0,0,0,0,0,0,0,0,0,0,00:00:18,00:00:29,First Half,16-30,16-30,1.611111111,01:01.6,1:1.5-2,18,29,7 days,0,0,0,0.525,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,13,BIP,Game - Starter,rd1,17:48:35,Back,Inside Backs,Scrum Halve,Halves,00:00:18,32.50557,0,0,11.60958,0,17:05:13,17:48:53,0,0,0,0,0,0,0,0,0,0,00:00:18,00:00:29,First Half,16-30,16-30,1.611111111,01:01.6,1:1.5-2,18,29,≥ 10,0,0,0,0.79329,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,10,BIP,Game - Starter,rd1,17:48:35,Forward,Locks,Locks,Second Row,00:00:18,30.19785,0,0,11.61793,0,17:05:13,17:48:53,0,0,0,0,0,0,0,0,0,0,00:00:18,00:00:29,First Half,16-30,16-30,1.611111111,01:01.6,1:1.5-2,18,29,7 days,0,0,0,0.2929,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,40,BIP,Game - Starter,rd1,17:48:35,Forward,Back Row,Back Row,Back Row,00:00:18,22.29185,4.95,0,11.71016,0,17:05:13,17:48:53,1,0,0,0,0,0,0,0,0,0,00:00:18,00:00:29,First Half,16-30,16-30,1.611111111,01:01.6,1:1.5-2,18,29,7 days,0,0,5.38,0.6301,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,8,BIP,Game - Starter,rd1,17:49:22,Back,Outside Backs,Outside Backs,Back Three,00:00:18,57.41523,21.11,0,16.41777,17.06,17:05:13,17:49:40,0,0,1,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,0,0.6994,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,6,BIP,Game - Starter,rd1,17:49:22,Back,Outside Backs,Outside Backs,Back Three,00:00:18,63.94531,22.95,1,14.0756,25.33,17:05:13,17:49:40,0,0,0,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,2.48,0.51559,0,0,0,0,0,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,9,BIP,Game - Starter,rd1,17:49:22,Forward,Back Row,Back Row,Back Row,00:00:18,51.6814,8.88,1,13.51807,1.45,17:05:13,17:49:40,0,0,0,0,1,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,17.01,0.71368,0,0,1,33.44019,33.74609,14.53,0
f802acac,fix_0c9LdXTf,team_iBzzBL,4,BIP,Game - Starter,rd1,17:49:22,Forward,Locks,Locks,Second Row,00:00:18,49.97925,0.61,0,9.16365,0,17:05:13,17:49:40,0,0,0,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,0,0.45702,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,18,BIP,Game - Starter,rd1,17:49:22,Back,Outside Backs,Outside Backs,Centres,00:00:18,62.19622,26.58,2,15.63427,26.11,17:05:13,17:49:40,0,0,0,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,0,0.5801,0,0,0,0,0,0,2
f802acac,fix_0c9LdXTf,team_iBzzBL,32,BIP,Game - Starter,rd1,17:49:22,Forward,Front Row,Front Row,Front Row,00:00:18,36.60596,0,0,4.90869,0,17:05:13,17:49:40,0,0,0,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,3.8,1.14677,2,0,1,3.84607,3.84607,0,2
f802acac,fix_0c9LdXTf,team_iBzzBL,20,BIP,Game - Starter,rd1,17:49:22,Forward,Front Row,Front Row,Front Row,00:00:18,44.65747,7.4,1,10.98447,0,17:05:13,17:49:40,0,0,0,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,1.43,0.98346,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,29,BIP,Game - Starter,rd1,17:49:22,Back,Outside Backs,Outside Backs,Back Three,00:00:18,55.25532,16.07,0,10.14703,21.63,17:05:13,17:49:40,0,0,0,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,0,0.10801,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,15,BIP,Game - Starter,rd1,17:49:22,Back,Inside Backs,Inside Backs,Halves,00:00:18,56.23289,13.04,2,12.88452,10.28,17:05:13,17:49:40,0,0,0,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,0,0.5905,0,0,0,0,0,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,41,BIP,Game - Starter,rd1,17:49:22,Forward,Front Row,Front Row,Front Row,00:00:18,56.88708,15.1,1,10.88698,0,17:05:13,17:49:40,0,0,0,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,0,0.60894,0,0,0,0,0,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,39,BIP,Game - Starter,rd1,17:49:22,Forward,Back Row,Back Row,Back Row,00:00:18,32.81939,0,0,5.57096,0,17:05:13,17:49:40,0,0,0,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,2.25,0.55793,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,36,BIP,Game - Starter,rd1,17:49:22,Back,Inside Backs,Inside Backs,Centres,00:00:18,61.71441,25.98,1,11.64308,12.81,17:05:13,17:49:40,0,0,0,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,0,0.17771,0,1,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,13,BIP,Game - Starter,rd1,17:49:22,Back,Inside Backs,Scrum Halve,Halves,00:00:18,51.93223,0,0,6.08292,0,17:05:13,17:49:40,0,0,0,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,≥ 10,0,0,0,0.42223,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,10,BIP,Game - Starter,rd1,17:49:22,Forward,Locks,Locks,Second Row,00:00:18,43.49224,2.95,1,8.23005,0,17:05:13,17:49:40,0,0,0,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,0,0.42803,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,40,BIP,Game - Starter,rd1,17:49:22,Forward,Back Row,Back Row,Back Row,00:00:18,55.63916,12.48,1,11.51794,1.45,17:05:13,17:49:40,0,0,0,0,0,0,0,0,0,0,00:00:18,00:01:20,First Half,16-30,61-90,4.444444444,01:04.4,1:3+,18,80,7 days,0,0,0,0.45671,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,8,BIP,Game - Starter,rd1,17:51:00,Back,Outside Backs,Outside Backs,Back Three,00:00:53,120.63303,37.07,2,35.37624,25.93,17:05:13,17:51:53,0,0,0,1,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,1,0,0.53089,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,6,BIP,Game - Starter,rd1,17:51:00,Back,Outside Backs,Outside Backs,Back Three,00:00:53,125.56455,43.26,2,45.60464,34.35,17:05:13,17:51:53,1,0,0,0,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,0,0.29,0.49668,1,1,0,0,0,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,9,BIP,Game - Starter,rd1,17:51:00,Forward,Back Row,Back Row,Back Row,00:00:53,93.02531,13.4,2,29.7663,0,17:05:13,17:51:53,0,0,0,1,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,1,0,0.21102,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,4,BIP,Game - Starter,rd1,17:51:00,Forward,Locks,Locks,Second Row,00:00:53,105.54199,11.85,1,29.84589,0,17:05:13,17:51:53,0,0,0,1,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,1,0,0.18182,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,18,BIP,Game - Starter,rd1,17:51:00,Back,Outside Backs,Outside Backs,Centres,00:00:53,116.18266,19.41,1,37.74792,6.62,17:05:13,17:51:53,1,0,0,0,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,0,0,0.35497,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,32,BIP,Game - Starter,rd1,17:51:00,Forward,Front Row,Front Row,Front Row,00:00:53,100.13103,0,0,19.85654,0,17:05:13,17:51:53,0,0,0,0,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,0,1.95,0.69079,2,0,0,0,0,0,2
f802acac,fix_0c9LdXTf,team_iBzzBL,20,BIP,Game - Starter,rd1,17:51:00,Forward,Front Row,Front Row,Front Row,00:00:53,89.93074,0,0,21.12443,0,17:05:13,17:51:53,0,0,0,0,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,0,0,0.40834,0,0,0,0,0,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,29,BIP,Game - Starter,rd1,17:51:00,Back,Outside Backs,Outside Backs,Back Three,00:00:53,119.99365,30.57,2,36.64797,17.45,17:05:13,17:51:53,0,0,0,1,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,1,2.35,1.08587,1,0,1,15.77979,15.81104,10.99,1
f802acac,fix_0c9LdXTf,team_iBzzBL,15,BIP,Game - Starter,rd1,17:51:00,Back,Inside Backs,Inside Backs,Halves,00:00:53,132.35107,36.56,1,41.48779,27.26,17:05:13,17:51:53,0,0,0,0,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,0,0,0.29279,0,1,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,41,BIP,Game - Starter,rd1,17:51:00,Forward,Front Row,Front Row,Front Row,00:00:53,135.20512,24.25,0,33.42295,18.69,17:05:13,17:51:53,0,0,0,1,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,1,0,0.06648,0,0,0,0,0,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,39,BIP,Game - Starter,rd1,17:51:00,Forward,Back Row,Back Row,Back Row,00:00:53,93.66675,0,0,18.74026,0,17:05:13,17:51:53,0,0,0,0,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,0,0.89,0.52746,1,0,0,0,0,0,5
f802acac,fix_0c9LdXTf,team_iBzzBL,36,BIP,Game - Starter,rd1,17:51:00,Back,Inside Backs,Inside Backs,Centres,00:00:53,107.42075,17.32,1,31.18553,5.85,17:05:13,17:51:53,1,0,0,1,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,1,5.8,0.79129,0,0,2,5.88233,5.68481,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,13,BIP,Game - Starter,rd1,17:51:00,Back,Inside Backs,Scrum Halve,Halves,00:00:53,99.01338,5.26,0,31.18501,0,17:05:13,17:51:53,0,0,0,0,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,≥ 10,0,0,0,0.35168,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,10,BIP,Game - Starter,rd1,17:51:00,Forward,Locks,Locks,Second Row,00:00:53,84.67632,4.82,0,19.75686,0,17:05:13,17:51:53,0,0,0,0,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,0,0.38,0.57832,1,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,40,BIP,Game - Starter,rd1,17:51:00,Forward,Back Row,Back Row,Back Row,00:00:53,98.47153,7.85,1,27.25062,0,17:05:13,17:51:53,1,0,0,0,0,0,0,0,0,0,00:00:53,NA,First Half,46-60,NA,NA,NA,NA,53,NA,7 days,0,0,0,0.71232,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,8,BIP,Game - Starter,rd1,18:02:01,Back,Outside Backs,Outside Backs,Back Three,00:00:35,100.42442,23.13,1,28.96354,31.36,17:05:13,18:02:36,0,0,0,0,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,0,0,0.86897,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,6,BIP,Game - Starter,rd1,18:02:01,Back,Outside Backs,Outside Backs,Back Three,00:00:35,98.81118,39.12,2,29.9,40.42,17:05:13,18:02:36,0,0,0,0,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,0,2.34,0.55348,1,0,0,0,0,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,9,BIP,Game - Starter,rd1,18:02:01,Forward,Back Row,Back Row,Back Row,00:00:35,88.78435,33.02,1,28.08137,12.13,17:05:13,18:02:36,1,0,0,0,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,0,0.96,0.38687,2,1,0,0,0,0,4
f802acac,fix_0c9LdXTf,team_iBzzBL,4,BIP,Game - Starter,rd1,18:02:01,Forward,Locks,Locks,Second Row,00:00:35,94.60085,17.46,1,23.95811,0,17:05:13,18:02:36,0,0,0,1,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,1,0,0.84945,1,0,0,0,0,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,18,BIP,Game - Starter,rd1,18:02:01,Back,Outside Backs,Outside Backs,Centres,00:00:35,78.6521,15.51,1,25.85681,0,17:05:13,18:02:36,0,0,0,1,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,1,0,0.438,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,32,BIP,Game - Starter,rd1,18:02:01,Forward,Front Row,Front Row,Front Row,00:00:35,79.83327,2.3,0,12.89161,0,17:05:13,18:02:36,0,0,0,0,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,0,0,0.61322,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,20,BIP,Game - Starter,rd1,18:02:01,Forward,Front Row,Front Row,Front Row,00:00:35,77.18311,2.62,0,19.21818,0,17:05:13,18:02:36,0,0,0,1,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,1,0,0.53618,1,0,0,0,0,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,29,BIP,Game - Starter,rd1,18:02:01,Back,Outside Backs,Outside Backs,Back Three,00:00:35,66.35738,6.49,0,17.32979,0,17:05:13,18:02:36,0,0,0,0,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,0,0,0.24385,0,0,0,0,0,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,15,BIP,Game - Starter,rd1,18:02:01,Back,Inside Backs,Inside Backs,Halves,00:00:35,94.05166,22.99,1,29.87937,13.81,17:05:13,18:02:36,0,0,0,0,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,0,8.72,0.6604,1,0,1,5.05103,5.07092,0,2
f802acac,fix_0c9LdXTf,team_iBzzBL,41,BIP,Game - Starter,rd1,18:02:01,Forward,Front Row,Front Row,Front Row,00:00:35,92.35371,22.51,1,21.70804,9.15,17:05:13,18:02:36,0,0,0,0,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,0,0,0.55633,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,39,BIP,Game - Starter,rd1,18:02:01,Forward,Back Row,Back Row,Back Row,00:00:35,82.47346,20.09,2,22.57912,12.83,17:05:13,18:02:36,0,0,0,0,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,0,10.01,1.0712,0,0,3,8.15194,16.69043,9.89,0
f802acac,fix_0c9LdXTf,team_iBzzBL,36,BIP,Game - Starter,rd1,18:02:01,Back,Inside Backs,Inside Backs,Centres,00:00:35,88.2853,15.58,1,22.23879,17.34,17:05:13,18:02:36,0,0,1,0,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,0,0,0.62272,1,0,0,0,0,0,2
f802acac,fix_0c9LdXTf,team_iBzzBL,13,BIP,Game - Starter,rd1,18:02:01,Back,Inside Backs,Scrum Halve,Halves,00:00:35,90.20483,8.75,1,23.63525,1.95,17:05:13,18:02:36,0,0,0,0,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,≥ 10,0,0,0,0.28726,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,10,BIP,Game - Starter,rd1,18:02:01,Forward,Locks,Locks,Second Row,00:00:35,88.03394,18.37,1,18.76785,9.32,17:05:13,18:02:36,0,0,0,0,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,0,4.99,0.5264,0,0,1,6.85205,6.87,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,40,BIP,Game - Starter,rd1,18:02:01,Forward,Back Row,Back Row,Back Row,00:00:35,78.71035,0.62,0,18.46047,0,17:05:13,18:02:36,0,0,1,0,0,0,0,0,0,0,00:00:35,00:00:24,Second Half,31-45,16-30,0.685714286,01:00.7,1:0.5-1,35,24,7 days,0,0,0,0.33365,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,8,BIP,Game - Starter,rd1,18:03:00,Back,Outside Backs,Outside Backs,Back Three,00:00:40,109.06968,24.15,1,25.86694,9.46,17:05:13,18:03:40,0,0,0,1,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,1,0,0.64471,1,0,0,0,0,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,6,BIP,Game - Starter,rd1,18:03:00,Back,Outside Backs,Outside Backs,Back Three,00:00:40,63.46833,19.69,0,23.16096,9.09,17:05:13,18:03:40,1,0,0,0,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,0,2.01,0.52324,0,0,1,7.81909,7.78906,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,9,BIP,Game - Starter,rd1,18:03:00,Forward,Back Row,Back Row,Back Row,00:00:40,61.96313,15,1,28.85828,10.88,17:05:13,18:03:40,1,0,0,0,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,0,0,0.32581,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,4,BIP,Game - Starter,rd1,18:03:00,Forward,Locks,Locks,Second Row,00:00:40,82.47329,4.57,0,24.84659,0,17:05:13,18:03:40,0,0,0,1,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,1,2.95,0.57588,1,0,0,0,0,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,18,BIP,Game - Starter,rd1,18:03:00,Back,Outside Backs,Outside Backs,Centres,00:00:40,81.13118,18.82,2,34.90925,6.96,17:05:13,18:03:40,0,0,0,2,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,2,0,0.30813,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,32,BIP,Game - Starter,rd1,18:03:00,Forward,Front Row,Front Row,Front Row,00:00:40,50.01109,0,0,9.85118,0,17:05:13,18:03:40,0,0,0,0,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,0,4.11,0.63696,1,0,0,0,0,0,2
f802acac,fix_0c9LdXTf,team_iBzzBL,20,BIP,Game - Starter,rd1,18:03:00,Forward,Front Row,Front Row,Front Row,00:00:40,53.55396,3.35,0,19.76642,0,17:05:13,18:03:40,1,0,0,0,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,0,3.68,0.62462,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,29,BIP,Game - Starter,rd1,18:03:00,Back,Outside Backs,Outside Backs,Back Three,00:00:40,84.45866,20.2,0,26.26665,16.04,17:05:13,18:03:40,0,0,0,1,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,1,0,0.47018,3,0,0,0,0,0,2
f802acac,fix_0c9LdXTf,team_iBzzBL,15,BIP,Game - Starter,rd1,18:03:00,Back,Inside Backs,Inside Backs,Halves,00:00:40,68.80042,1.86,0,27.16152,0,17:05:13,18:03:40,0,0,0,0,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,0,0,0.09544,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,41,BIP,Game - Starter,rd1,18:03:00,Forward,Front Row,Front Row,Front Row,00:00:40,66.18559,9.67,1,17.70701,0,17:05:13,18:03:40,0,0,0,1,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,1,14.7,0.84459,1,0,1,4.30298,4.14,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,39,BIP,Game - Starter,rd1,18:03:00,Forward,Back Row,Back Row,Back Row,00:00:40,35.70088,0,0,10.85294,0,17:05:13,18:03:40,0,0,0,0,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,0,0,0.47381,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,36,BIP,Game - Starter,rd1,18:03:00,Back,Inside Backs,Inside Backs,Centres,00:00:40,86.3938,20.27,1,30.77781,1.91,17:05:13,18:03:40,2,0,0,1,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,1,0,0.55145,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,13,BIP,Game - Starter,rd1,18:03:00,Back,Inside Backs,Scrum Halve,Halves,00:00:40,89.06619,15.2,0,30.78649,1.96,17:05:13,18:03:40,0,0,0,0,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,≥ 10,0,0,0,0.53053,1,0,0,0,0,0,1
f802acac,fix_0c9LdXTf,team_iBzzBL,10,BIP,Game - Starter,rd1,18:03:00,Forward,Locks,Locks,Second Row,00:00:40,79.28784,13.19,0,34.60587,0,17:05:13,18:03:40,1,0,0,0,0,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,0,0,0.58672,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,40,BIP,Game - Starter,rd1,18:03:00,Forward,Back Row,Back Row,Back Row,00:00:40,69.0875,11.78,1,27.42449,0,17:05:13,18:03:40,0,0,0,1,1,0,0,0,0,0,00:00:40,00:00:49,Second Half,31-45,46-60,1.225,01:01.2,1:1-1.5,40,49,7 days,0,1,0,0.68002,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,8,BIP,Game - Starter,rd1,18:04:29,Back,Outside Backs,Outside Backs,Back Three,00:00:09,6.66016,0,0,2.99451,0,17:05:13,18:04:38,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:01,Second Half,0-15,0-15,0.111111111,01:00.1,1:0-0.5,9,1,7 days,0,0,0,0.62371,0,0,0,0,0,0,0
f802acac,fix_0c9LdXTf,team_iBzzBL,6,BIP,Game - Starter,rd1,18:04:29,Back,Outside Backs,Outside Backs,Back Three,00:00:09,4.2105,0,0,1.55681,0,17:05:13,18:04:38,0,0,0,0,0,0,0,0,0,0,00:00:09,00:00:01,Second Half,0-15,0-15,0.111111111,01:00.1,1:0-0.5,9,1,7 days,0,0,0,0.29998,0,0,0,0,0,0,0
